Country Name,Country Code,Series Name,Series Code,2025 [YR2025],2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
New Zealand,NZL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,141.2228326,146.118613,155.5463503,159.5185612,155.390582,153.1523612,153.0825066,154.7803291,152.1380719,148.8262447,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.288620047,1.394251816,3.496386865,4.535405657,-0.307246896,2.31747144,3.470582039,3.378732195,3.779110684,3.690369084,3.826384918,2.58954199,2.366306647,2.093496217,1.458636349,-0.037466112,-1.017038469,3.05641639,2.779780591,3.352927604,4.08796484,4.728042049,4.713477671,3.410993122,2.870051088,5.377728908,0.858406352,2.079272887,3.611878862,4.722081148,5.119248415,6.391528504,1.093834756,-1.090793225,0.153140654,0.161414614,-0.353677479,0.970838685,2.705642144,1.615334601,4.792699435,3.491525013,0.929683828,4.655653994,1.284252205,2.191774302,0.318563369,-3.93633758,0.928812369,-1.731683304,5.993440849,7.800277728,5.119108766,3.785457945,-1.3976076,10.1946719,-0.048848529,-4.58942404,6.248462262,6.111731864,6.103284622,6.102117359,3.080873453,3.315649655,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,49205.17921,49075.95628,49099.70904,49950.42517,41997.78303,42855.83186,43257.07692,42950.38417,40113.71954,38665.3723,44618.26697,43000.46468,40053.69915,38431.77668,33761.90096,28276.72554,31324.7398,32479.98174,26654.5932,27751.06547,25420.23488,21913.70817,16874.18749,13882.85683,13641.10272,15322.22383,14738.44557,17474.18703,18794.43604,17400.42018,15280.31278,13094.34545,11793.13924,12230.07345,13663.02162,13312.38559,13759.15563,12330.91683,9427.55394,7600.565242,6713.760131,7598.312039,7656.475732,7813.887543,7467.168038,6668.138666,5936.98526,4950.588205,4373.840998,4171.76974,4610.570426,4323.196535,3294.648943,2772.918597,2311.02762,2096.926467,1902.421824,2208.442138,2211.382224,2170.998098,2839.315547,2646.236529,2471.055009,2364.753839,2334.133721
New Zealand,NZL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,22.514626,23.82113156,26.26301385,25.11209389,23.11174293,23.76769548,23.9860432,23.70401683,23.16572611,23.19530146,23.05972822,22.17738127,21.27602948,20.64894265,20.37565733,19.92647776,22.90390379,24.7759451,23.75933118,25.42086819,25.28160767,24.12838577,22.74653982,22.95201691,22.03456304,23.2325641,20.81141295,22.92897009,23.14517166,23.65331061,22.5816777,21.22494827,18.66598583,17.54446009,20.47105495,23.37088342,21.09015213,22.63138529,25.1082774,27.03061203,29.01759004,26.85122604,26.47838929,25.26595745,21.52702815,23.65674526,22.1714608,25.25091095,27.32741335,27.67825782,35.0049456,27.21443321,23.90752033,24.44930708,24.31662059,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,2.922797823,5.73316283,7.17222476,3.941120608,1.7145617,1.619631902,1.598297038,1.850787675,0.646240284,0.292704628,1.227507506,1.134422664,1.059913184,4.027906674,2.30202386,2.115651106,3.958949373,2.376143103,3.365401962,3.037023326,2.290249028,1.753574448,2.677092577,2.625816304,2.615234462,-0.11426713,1.265244099,1.187148331,2.285713054,3.754944137,1.745377908,1.288207766,1.014560272,2.60239286,6.098444148,5.715991551,6.375249444,15.74430079,13.21339806,15.41765557,6.171253479,7.341075861,16.16369412,15.37015958,17.15054542,13.69959502,11.95661797,14.38354942,16.90685701,14.68498347,11.10940201,8.166669273,6.932804592,10.38756832,6.517181052,4.925242427,4.311924966,6.056920063,2.755480775,3.397489756,3.474905477,1.968498504,2.68085397,1.79770429,0.697929234
New Zealand,NZL,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,35.69429936,37.84481292,39.09490736,48.40333139,62.05639411,50.64627628,40.63135295,45.80078651,42.33126526,41.71740635,36.92749097,34.53261274,29.9444308,..,..,29.18448648,18.14308403,34.61328415,40.18022042,35.38390356,42.08771626,37.44977718,32.66150629,33.08145066,35.37067493,48.24780343,44.07822778,46.1735358,54.59099516,49.08266013,49.02429946,54.77398173,36.79246722,33.44926823,19.39497726,30.70810944,29.76909951,38.76994434,72.58850101,35.59940372,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Trade (% of GDP),NE.TRD.GNFS.ZS,..,51.22439722,50.40643168,53.47616277,48.54124777,43.97724229,54.45429718,55.76648149,54.14329704,52.40624781,54.85133173,55.0986551,55.98612411,56.9087672,59.17241056,58.1047406,55.01435019,64.26114485,58.42516057,59.60326504,58.01874344,58.79955227,57.91476935,62.65599456,67.23382435,68.51692688,61.40123113,57.89601782,55.24686352,55.11617096,56.91425246,58.81456954,57.55365061,59.23405885,54.63556544,52.60814166,51.97811675,48.4038382,50.00613234,52.77034839,60.74322784,66.19839655,57.99291681,58.44234131,58.87547736,58.69384705,58.8084654,52.54371122,53.89631145,55.94385563,53.13487882,53.55093966,47.86436257,45.85873984,44.18672502,47.1633776,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.076,4.724,3.734,3.299,3.776,4.595,4.109,4.335,4.736,5.147,5.415,5.428,5.839,6.931,6.491,6.557,6.121,4.167,3.661,3.857,3.807,4.005,4.745,5.282,5.433,6.13,7.023,7.718,6.857,6.29,6.461,8.354,9.804,10.667,10.614,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,3.09659809,3.22995723,3.512317033,3.841881205,3.888321746,3.981493795,3.9410571,4.321685417,4.47210363,4.959180376,11.57504424,10.58413068,9.388327721,6.839982237,4.842856866,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,2.266943736,-6.240171992,-20.73883937,-2.351100672,3.911603416,1.189228129,2.647003203,2.260314203,1.451314661,2.724543362,5.600744659,12.75228709,0.426354777,14.36244147,21.39052839,3.92498382,13.82631955,5.357403247,11.22971483,1.414117993,8.832277803,28.60000117,-9.43197407,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,413.7578947,357.2611528,356.4962141,510.7870634,496.6025043,491.3372214,525.4697709,522.0822156,565.5697304,625.0549418,637.0870991,651.4171345,606.6946763,560.6215055,452.0537055,381.733238,376.223152,274.2185536,254.1842491,221.7636539,198.8711157,178.9540884,138.7068217,174.9309914,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,15.29248239,16.7,13,11.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,-6.601185641,-4.644708708,13.71210237,5.133203408,5.601887915,2.302372515,0.626149149,4.975951506,4.383891955,-0.661709165,4.673996035,7.385771784,6.441212809,11.80418581,2.178537524,-6.811161089,26.41866415,8.680570785,6.78459655,12.68626872,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,67.58466515,72.88546961,51.41171637,46.70989455,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.351,13.687,14.008,14.1,12.006,11.71,11.187,11.192,11.184,10.116,9.032,7.915,7.921,7.875,7.83,7.809,7.808,7.879,7.841,7.897,7.878,7.794,7.844,7.867,7.973,7.897,7.877,7.869,7.863,7.878,7.868,7.883,7.908,7.958,7.972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,34.05978091,32.46656721,33.79123815,36.43416869,37.71933343,33.72559551,32.50735868,34.13246524,36.20986353,36.88088022,39.06036961,39.72199576,41.04892897,40.89041911,38.56672221,37.3109373,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.045928451,4.015417169,4.826800623,8.969576191,-3.313756369,2.062577902,3.671419281,3.283175933,3.908935514,2.227704075,2.240226954,1.707228318,0.98412988,2.463516839,2.973154427,2.690751524,6.907062307,6.500092612,6.01898124,5.130821931,5.266261739,5.33326426,4.628395874,8.86373066,7.462858718,12.2507282,8.310025204,-11.71157328,7.336328948,13.32233333,8.302866597,9.559411671,-7.18711091,-28.00214165,-9.57564017,9.836548972,-1.420039656,-0.787842655,5.637243179,1.780643959,-1.251596644,1.104938262,2.948596801,5.745635292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,11377.77574,9730.869219,7756.961887,7242.455131,6027.913507,6069.439031,5897.654526,5006.36013,4457.634122,4199.539129,4793.597511,4542.929036,4280.933163,4465.709143,4149.144699,4213.650076,4498.504868,3743.055299,3057.77257,2741.721365,2446.909499,1908.699007,1479.838846,1326.416524,1160.420471,1056.344812,831.1753441,728.5455237,1020.976181,911.3204654,586.4161351,367.2792251,200.8522198,336.5869945,617.2304355,697.9955966,652.7743214,674.7933831,693.8734746,639.8659038,639.4847302,661.5467824,668.4545042,663.2942083,590.6077384,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,24.9514966,23.43928614,26.80236547,28.67226692,26.21834725,25.28752561,27.12529941,27.65759319,26.81434601,27.81346484,28.30478228,29.05663789,29.71502789,33.83760915,32.49262263,32.4404588,33.30567077,35.66887586,37.33895647,38.38438925,36.33194723,36.72212843,38.57533582,38.22804532,34.04013922,24.27151096,22.7895726,19.75878077,21.14751527,16.42712398,18.8965849,13.67613745,5.656684102,7.603111096,30.36094681,32.8770716,29.95754207,29.45386952,32.03483542,33.93195914,32.92553508,37.37334629,39.28290013,36.38611565,35.80583472,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,2.215873751,4.758345552,6.725202715,2.041471631,1.620886617,1.41109079,2.028059631,1.986661332,1.275431684,1.896174026,1.625865044,1.937620802,2.031592684,3.428071301,3.627100915,2.266922095,3.320870904,2.932682482,2.370728319,2.366581957,2.280019169,0.484002612,7.770525834,3.10758827,0.050018136,0.389437654,20.64285887,33.18027438,12.72547781,7.793218538,22.56505269,85.00475124,226.0054213,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Trade (% of GDP),NE.TRD.GNFS.ZS,..,79.45463608,82.3524934,84.69804359,75.59040409,59.52069944,75.38212893,75.69407837,76.78738179,74.01445045,71.27944766,75.02120231,75.75061856,76.96835832,80.69899853,75.53253297,73.32135756,75.24854728,79.91190089,72.20190895,69.11629266,65.03793832,64.8232151,65.99146503,64.24744626,61.60926104,49.89541841,47.1306267,44.72937806,44.41178201,40.13869895,53.10258474,80.51833277,108.7854722,36.07052006,39.4369634,40.06608646,36.89787074,32.15956392,31.63730488,35.93482397,38.11568302,40.4106676,44.81056161,46.10046628,47.4940925,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.926,10.689,10.669,10.785,11.474,11.639,11.466,12.304,13.616,15.418,17.193,18.055,15.866,13.376,13.481,14.086,13.674,13.06,15.966,15.626,15.966,16.306,16.985,17.891,18.57,19.023,20.835,20.042,16.872,13.928,14.607,20.835,25.251,30.007,10.304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,19.03407767,18.84670252,18.2397846,22.6599904,26.11721342,22.91286954,22.38714887,21.86038558,20.25245482,19.22034514,16.42166364,15.0652749,12.90864387,12.56510641,13.7901332,14.84757686,12.13019176,12.30581563,11.52081537,11.50028863,10.21032839,10.3642725,11.2566389,7.384503886,5.965639986,5.388089302,4.563822482,3.907416857,5.364902709,5.199387035,6.489104896,6.617753019,7.254817644,46.28916649,56.14321672,63.19371516,68.14677827,67.53259218,69.31185043,68.72982799,66.49738339,65.06718023,62.16137017,52.57105497,48.50830715,51.98721525,53.82227679,49.90439961,53.55384694,49.96541139,42.00649728,49.13802343,47.72993733,35.00871245,28.44051036,32.18621504,23.52473391,17.23931839,15.54507662,18.10898792,14.94764169,..,..,..,..
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.699999999,4.1,3.600000001,3.799999999,-4.999999999,0.899999999,1.400000001,1.499999999,3.9,3.200000001,4.099999999,2.600000001,2.4,2.999999999,4.800000001,1.2,2.499999999,3.100000001,2.899999999,5.4,4.5,6.500000001,5.4,2.999999999,3.800000002,3.200001553,5.100003611,1.099999937,4.099998472,3.799994791,-0.899996553,-2.100000757,1.800002303,-1.200000586,0.80000058,4.400002161,-1.000005491,-0.699997526,0.400001003,3.699997255,5.599996529,5.400003025,6.400004115,2.999996088,0.790606972,7.477826551,9.214835701,5.258585986,8.386756484,5.045341613,7.494917705,3.813176296,27.42396948,-11.33171917,8.86265711,8.433280282,10.79623857,9.452962563,-4.804970943,6.206898211,5.839413008,34.31372878,-19.68504183,-13.60544132,..
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,5752.990767,5370.477235,4960.303343,4160.559267,3743.541952,4468.453419,4577.210292,4554.66754,4424.98529,4685.059027,6094.693923,5979.60139,6033.648847,5916.313644,4912.785855,4235.429905,5180.918815,4167.451699,3660.661047,3233.133396,2816.99385,2283.772993,1937.464114,1896.300209,1772.928691,1596.118222,1603.366232,1628.761006,1616.831987,1466.948068,1525.540618,1831.04801,1802.693008,1759.112016,2445.183327,2247.460271,2450.872421,2847.077669,2800.202708,2632.517111,2524.380714,2373.82512,2274.87801,2307.334344,2275.779712,1843.119296,1505.942221,1232.494187,1080.386207,992.3020374,872.8892774,589.5181269,469.0309965,360.1110817,352.8457666,315.9146557,292.4360364,261.7924421,241.4489696,253.62206,238.8638015,225.5846602,169.6028627,209.3706727,238.3924767
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,41.0980756,37.61687651,35.0979537,39.14626629,42.94935768,44.62956179,46.4568595,48.26759226,51.64151429,51.77961256,46.89847934,44.58201084,40.2823787,39.75382221,43.28682748,46.0669131,35.53693342,33.57154599,30.36211976,31.17507551,32.85144764,32.08082139,32.42214978,29.40251857,23.5639069,26.24768467,27.14848166,22.44697253,25.67841426,30.90855624,30.08014286,29.09090811,30.75748942,31.8413271,28.58942067,30.07323386,27.63948454,27.55637947,33.55592459,34.56917207,35.16442399,37.56953342,37.28323708,36.99059454,39.07692215,42.54592508,52.21935402,46.91473512,43.3502751,45.40682642,40.0165344,40.28419497,34.30248942,35.28134219,36.64906885,32.35273648,27.86792192,23.43441677,17.32413168,22.60394356,21.8466084,28.94066239,35.42061341,47.189529,42.1845774
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,4.046114553,9.322173759,9.265515516,7.226063074,2.415130941,1.951768211,4.269990205,5.59111591,6.397694803,4.784447007,2.916926921,3.25423911,8.891450911,4.524211505,3.911061955,5.737060361,4.858590628,3.678995747,2.311499185,1.382446567,3.961800303,4.268953958,1.418301923,4.225988349,0.339163189,2.645511134,4.950161638,5.733522754,18.67907586,29.77962649,29.04765612,20.54032612,31.66966191,25.88638693,16.65253439,9.304361258,5.911544964,7.441260913,12.37160917,10.48228704,8.116397955,5.96716393,6.54250963,14.65484264,9.517824498,11.34860051,17.52392345,11.98928332,9.430735402,8.230316653,4.699612403,6.172839506,3.65630713,2.626641651,6.599999999,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,0.190907252,0.185981842,0.22912748,0.076813038,0.070430639,0.076984227,0.073440578,0.09013716,0.059292084,0.059911942,0.050622299,0.067842126,0.076611692,0.132398563,0.151329169,0.194161913,0.224090302,0.318371661,0.520704383,0.568738944,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,..,40.13457412,43.73979845,51.19008937,46.83705926,40.38975656,46.50684261,52.43616768,49.82081617,49.76093279,53.20462259,56.92354197,59.15100816,60.75763933,62.22008996,63.49121599,64.28475472,71.02849225,67.54547339,65.91529197,66.84046022,61.35799757,57.7691353,56.58960528,54.52964912,62.85834364,50.92910934,45.09445056,52.24391151,53.70514788,55.19100521,48.58443779,44.92281337,49.18908424,52.71758671,48.38071368,47.15331971,38.11158728,32.68458447,36.02671057,50.32612063,53.17638369,53.74411736,59.92293127,65.46499364,64.67692316,64.01404929,65.70456889,72.32688423,70.17325688,76.65453541,74.23881924,57.09342653,46.17643028,46.10629668,51.22540181,51.8595349,47.32288896,45.06618609,50.63976952,48.43702191,54.52382126,61.5101972,40.61251936,113.7483279,106.1868043
Algeria,DZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.633,11.655,11.645,12.382,13.656,14.08,12.302,12.112,12,10.202,11.206,10.207,9.82,10.97,9.96,9.96,10.16,11.33,13.79,12.27,15.27,17.65,23.72,25.9,27.3,29.77,28.575,26.85,25.43,28.268,31.84,27.74,26.23,24.38,20.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,1.735015773,-0.782472613,4.411764706,-0.487804878,2.671118531,-6.98757764,-1.679389313,3.149606299,1.762820513,-2.5,-4.334828102,0,0.299850075,-4.166666667,-2.657342657,1.851851852,-4.098360656,-0.408163265,0.409836066,0.965517241,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,18017.45894,15236.16049,14489.25866,12886.13595,12552.05469,11863.68395,12843.33429,12727.41027,12026.33449,11813.5022,11745.48992,10383.45933,10375.17201,12156.02939,10030.80891,9231.372409,8745.166211,8831.26976,8958.428667,9197.661968,8972.696365,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,124.684271,136.8,154.368932,156.568779,171.8309859,161.4379085,159.1654247,162.4071322,174.8055988,173.8244514,176.40625,157.5438596,157.9406632,161.3333333,249.8214286,218.1467181,229.8174442,223.2,202.3575639,207.4427481,210.9375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.371820326,2.58355481,9.564612256,8.28677879,-11.18393994,2.015547638,1.58876549,0.34607189,3.70967807,1.434140395,2.504465521,-3.547596515,-4.974443719,-0.008069753,-1.974958,-5.302846543,-5.559186369,1.553188141,4.808688699,5.397795985,8.135676338,8.694203716,4.546362214,8.119357722,3.528362361,4.099078922,3.194793393,9.067672051,4.649738668,2.757501613,2.383182248,-1.03148439,0.92921404,2.546003531,3.781387549,4.827034272,5.094326194,5.547122161,3.253321828,2.321433034,1.784686672,1.770118271,1.246461138,-0.132474493,2.208727611,0.041557223,1.46300017,2.838575569,3.303787053,0.54220567,5.618789627,7.788467245,8.149743527,4.649465356,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,..,49303.64917,46812.4261,42414.04799,42425.70665,37361.10701,41257.81646,42819.75775,40672.97174,40129.83858,38654.95288,44369.6713,42470.32304,41500.55,46657.14954,42746.83039,43975.00009,49132.49258,48336.25483,43467.19631,40829.81164,39021.11071,34063.5756,26528.13006,23511.29695,21810.25038,18875.28837,18536.50843,18247.99957,19130.15972,18443.25452,15748.53075,15916.83952,20099.53522,19533.26207,19563.65747,15714.92655,14599.03552,12828.15194,10539.11779,7911.984362,7808.130027,8082.09152,9697.52202,10465.26046,12474.92529,11996.40729,9409.508513,8167.922862,7721.288586,7925.415771,7139.574512,6151.02717,4940.296962,4169.695371,3935.411278,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
